time,gFx,gFy,gFz,TgF
9.662229,0.0557,1.0437,0.0432,1.05
9.695281,0.0186,1.2166,-0.0110,1.22
9.717575,0.0088,1.3063,-0.0958,1.31
9.728000,0.0450,1.3197,-0.1512,1.33
9.745473,0.1055,1.3432,-0.2414,1.37
9.762152,0.0750,1.3608,-0.3208,1.40
9.801165,-0.0051,1.4729,-0.4048,1.53
9.811713,-0.0178,1.4412,-0.3545,1.48
9.828634,-0.0344,1.3498,-0.3025,1.38
9.845315,-0.0002,1.2699,-0.3303,1.31
9.879535,0.0462,1.1732,-0.3848,1.24
9.897652,0.0330,1.1270,-0.3601,1.18
9.917345,0.0501,1.0872,-0.3472,1.14
9.929255,0.0552,1.0723,-0.3430,1.13
9.945666,0.0406,1.0527,-0.3467,1.11
9.979502,0.0122,1.0229,-0.3528,1.08
9.996328,0.0066,1.0197,-0.3415,1.08
10.019225,0.0205,0.9965,-0.2968,1.04
10.029320,0.0186,0.9699,-0.2722,1.01
10.045708,0.0195,0.9276,-0.2309,0.96
10.080876,0.0042,0.8719,-0.2323,0.90
10.097141,0.0051,0.8497,-0.2162,0.88
10.122719,0.0066,0.8187,-0.1981,0.84
10.134367,-0.0039,0.8162,-0.2067,0.84
10.162491,0.0247,0.8057,-0.1764,0.83
10.179479,0.0081,0.8060,-0.1739,0.82
10.199638,-0.0029,0.8304,-0.1857,0.85
10.212527,-0.0005,0.8292,-0.1720,0.85
10.229582,0.0171,0.8143,-0.1444,0.83
10.263896,0.0352,0.8138,-0.1226,0.82
10.280523,0.0337,0.8160,-0.1197,0.83
10.301622,0.0188,0.8172,-0.0911,0.82
10.316786,0.0046,0.8409,-0.0838,0.85
10.330213,-0.0125,0.8736,-0.0828,0.88
10.364013,0.0286,0.9152,-0.0515,0.92
10.381482,0.0459,0.8873,-0.0450,0.89
10.397706,0.0594,0.8541,-0.0523,0.86
10.419597,0.0493,0.8094,-0.0076,0.81
10.431364,0.0437,0.8008,0.0098,0.80
10.463900,0.0332,0.8595,-0.0032,0.86
10.481300,0.0406,0.8619,0.0042,0.86
10.499477,0.0547,0.8617,0.0210,0.86
10.518792,0.0596,0.9386,0.0103,0.94
10.532545,0.0569,1.0168,-0.0093,1.02
10.563526,0.0420,1.0327,0.0176,1.03
10.581193,0.0322,0.9816,0.0645,0.98
10.600862,0.0418,1.0112,0.0628,1.01
